id,original_title,cast,director,keywords,runtime,genres,vote_average,release_year
53487,this must be the place,Sean Penn Frances McDormand Judd Hirsch Eve Hewson Kerry Condon,Paolo Sorrentino,father-son relationship michigan new mexico dublin rock,118,Drama,6.3,2011
73873,albert nobbs,Glenn Close Mia Wasikowska Aaron Taylor-Johnson Pauline Collins Brendan Gleeson,Rodrigo GarcÃ­a,butler dublin maid,113,Drama,6.1,2011
54271,the big bang,Antonio Banderas Thomas Kretschmann Sienna Guillory William Fichtner Delroy Lindo,Tony Krantz,sex strip club boxing match speed of light private investigator,101,Action Mystery Thriller,5.5,2011
57353,cat run,Christopher McDonald Paz Vega Scott Mechlowicz Janet McTeer D. L. Hughley,John Stockwell,prostitute assassin senator politician,102,Action Comedy Thriller,6.1,2011
93188,les bien aimã s,Chiara Mastroianni Catherine Deneuve Ludivine Sagnier Louis Garrel MiloÅ¡ Forman,Christophe HonorÃ©,paris sex 1970s prague shoe,139,Drama Romance,6.6,2011
74725,kill list,Neil Maskell MyAnna Buring Harry Simpson Michael Smiley Struan Rodger,Ben Wheatley,wife husband relationship hitman murderer,95,Horror Thriller Crime,5.9,2011
30618,bunraku,Josh Hartnett Demi Moore Woody Harrelson Ron Perlman Gackt Camui,Guy Moshe,bartender revenge drifter uncle nephew relationship,118,Thriller Action Drama,5.6,2011
168210,bag of bones,Pierce Brosnan Melissa George Annabeth Gish Anika Noni Rose Matt Frewer,Mick Garris,rape drowning based on novel lake grave,157,Drama Horror,5.5,2011
82914,fastest,Valentino Rossi Ben Spies Jorge Lorenzo Casey Stoner Marco Simoncelli,Mark Neale,sport motorcycle racing,110,Documentary,7.3,2011
105945,memorial day,Jonathan Bennett James Cromwell Jackson Bond Mary Kay Fortier-Spalding Emily Fradenburgh,Sam Fischer	,military weapons warbird insurgent army national guard shrapnel,108,Action Drama Family History War,5.6,2011
38541,the divide,Lauren German Michael Biehn Milo Ventimiglia Courtney B. Vance Ashton Holmes,Xavier Gens,shot in the chest basement septic tank town in panic welding,112,Science Fiction,5.6,2011
49538,x men first class,James McAvoy Michael Fassbender Jennifer Lawrence Kevin Bacon Rose Byrne,Matthew Vaughn,cia mutant mine marvel comic based on comic book,132,Action Science Fiction Adventure,7.0,2011
414419,kill bill the whole bloody affair,Uma Thurman Lucy Liu Vivica A. Fox Daryl Hannah David Carradine,Quentin Tarantino,sword martial law revenge wedding,247,Crime Action,8.1,2011
56913,sacrifice,Cuba Gooding Jr. Christian Slater Devon Bostick Kim Coates Lara Daans,Damian Lee,drug traffic cop,100,Action,5.6,2011
66942,griff the invisible,Ryan Kwanten Maeve Dermody Marshall Napier Heather Mitchell,Leon Ford,love superhero independent film comedy,93,Action Comedy Drama Foreign Romance,6.0,2011
121,the lord of the rings the two towers,Elijah Wood Ian McKellen Viggo Mortensen Liv Tyler Orlando Bloom,Peter Jackson,elves orcs middle-earth (tolkien) hobbits based on novel,179,Adventure Fantasy Action,7.8,2002
672,harry potter and the chamber of secrets,Daniel Radcliffe Rupert Grint Emma Watson Kenneth Branagh Richard Harris,Chris Columbus,flying car witch magic language car journey cutting the cord,161,Adventure Fantasy Family,7.2,2002
2501,the bourne identity,Matt Damon Franka Potente Chris Cooper Clive Owen Brian Cox,Doug Liman,paris barcelona spain assassin based on novel secret identity,119,Action Drama Mystery Thriller,7.1,2002
1576,resident evil,Milla Jovovich Michelle Rodriguez Eric Mabius Ryan McCluskey Oscar Pearce,Paul W.S. Anderson,undercover mutant dystopia conspiracy zombies,100,Horror Action Science Fiction,6.3,2002
557,spider man,Tobey Maguire Willem Dafoe Kirsten Dunst James Franco Cliff Robertson,Sam Raimi,loss of lover spider thanksgiving bad boss hostility,121,Fantasy Action,6.6,2002
1894,star wars episode ii attack of the clones,Ewan McGregor Natalie Portman Hayden Christensen Ian McDiarmid Samuel L. Jackson,George Lucas,senate investigation army death star jedi,142,Adventure Action Science Fiction,6.4,2002
640,catch me if you can,Leonardo DiCaprio Tom Hanks Christopher Walken Martin Sheen Amy Adams,Steven Spielberg,con man biography fbi agent overhead camera shot attempted jailbreak,141,Drama Crime,7.6,2002
423,the pianist,Adrien Brody Thomas Kretschmann Frank Finlay Maureen Lipman Emilia Fox,Roman Polanski,individual resistance radio station war crimes loss of family,150,Drama War,7.9,2002
180,minority report,Tom Cruise Colin Farrell Samantha Morton Max von Sydow Lois Smith,Steven Spielberg,self-fulfilling prophecy evidence hologram dystopia,145,Action Thriller Science Fiction Mystery,6.9,2002
4108,the transporter,Jason Statham Shu Qi FranÃ§ois BerlÃ©and Matt Schulze Ric Young,Louis Leterrier|Corey Yuen Kwai,car journey transportation auto human trafficking,92,Action Crime Thriller,6.5,2002
7451,xxx,Vin Diesel Asia Argento Marton Csokas Samuel L. Jackson Michael Roof,Rob Cohen,sports car biological weapon cold war prague,124,Action,5.7,2002
9016,treasure planet,Joseph Gordon-Levitt David Hyde Pierce Emma Thompson Roscoe Lee Browne Martin Short,Ron Clements|John Musker,cyborg based on novel space marine mutiny loss of father,95,Adventure Animation Family Fantasy Science Fiction,7.0,2002
170,28 days later ,Cillian Murphy Naomie Harris Noah Huntley Christopher Dunne Emma Hitching,Danny Boyle,london manchester city submachine gun gas station survivor,113,Horror Thriller Science Fiction,6.9,2002
7303,maid in manhattan,Jennifer Lopez Ralph Fiennes Natasha Richardson Stanley Tucci Tyler Posey,Wayne Wang,hotel politician mistaken identity maid single mother,105,Comedy Drama Romance,5.7,2002
36586,blade ii,Wesley Snipes Kris Kristofferson Ron Perlman Leonor Varela Norman Reedus,Guillermo del Toro,katana mutation silver superhero tragic villain,117,Science Fiction Horror Action Thriller,6.1,2002
3131,gangs of new york,Leonardo DiCaprio Daniel Day-Lewis Cameron Diaz Liam Neeson Brendan Gleeson,Martin Scorsese,fire irish-american immigrant gang war pickpocket,167,Drama History Crime,6.9,2002
4547,panic room,Jodie Foster Kristen Stewart Forest Whitaker Dwight Yoakam Jared Leto,David Fincher,burglar bunker housebreaking safe money,112,Crime Drama Thriller,6.4,2002
11452,national lampoonâ s van wilder,Ryan Reynolds Tara Reid Tim Matheson Kal Penn Simon Helberg,Walt Becker,sex college doggystyle flirting exposÃ©,92,Comedy Romance,5.9,2002
65,8 mile,Eminem Mekhi Phifer Brittany Murphy Kim Basinger Michael Shannon,Curtis Hanson,individual street gang adolescence rap hip-hop,110,Drama,6.7,2002
2022,mr deeds,Adam Sandler Winona Ryder John Turturro Allen Covert Peter Gallagher,Steven Brill,love letter new hampshire ferrari liar city country contrast,96,Comedy Romance,5.7,2002
455,bend it like beckham,Parminder Nagra Keira Knightley Jonathan Rhys Meyers Anupam Kher Shaheen Khan,Gurinder Chadha,london gay tradition broken engagement culture clash,112,Comedy Drama Romance,6.0,2002
2642,two weeks notice,Sandra Bullock Hugh Grant Alicia Witt Dana Ivey Robert Klein,Marc Lawrence,new york parish hall romantic comedy lawyer billionaire,101,Romance Comedy,5.8,2002
2675,signs,Mel Gibson Joaquin Phoenix Rory Culkin Abigail Breslin Cherry Jones,M. Night Shyamalan,symbolism water peasant alien life-form farm,106,Drama Thriller Science Fiction Mystery,6.3,2002
565,the ring,Naomi Watts Martin Henderson David Dorfman Brian Cox Shannon Cochran,Gore Verbinski,island videoband poltergeist telephone suspense,115,Horror Mystery Thriller,6.4,2002
10229,a walk to remember,Mandy Moore Shane West Peter Coyote Daryl Hannah Lauren German,Adam Shankman,based on novel theatre group north carolina theatre milieu high school,101,Drama Family Romance,7.3,2002
8346,my big fat greek wedding,Nia Vardalos John Corbett Lainie Kazan Michael Constantine Andrea Martin,Joel Zwick,usa parents kids relationship greece culture clash midlife crisis,95,Comedy Drama Romance,6.1,2002
245,about a boy,Hugh Grant Nicholas Hoult Toni Collette Rachel Weisz Sharon Small,Chris Weitz|Paul Weitz,london rock and roll single parent rap bachelor,101,Drama Comedy Romance,6.4,2002
9884,collateral damage,Arnold Schwarzenegger Francesca Neri Elias Koteas Cliff Curtis John Turturro,Andrew Davis,terrorist fbi colombia firemen revenge,108,Action Thriller Drama,5.5,2002
201,star trek nemesis,Patrick Stewart Jonathan Frakes LeVar Burton Brent Spiner Gates McFadden,Stuart Baird,clone assassination ambush federation starfleet,117,Science Fiction Action Adventure Thriller,6.1,2002
7299,equilibrium,Christian Bale Taye Diggs Emily Watson Angus Macfadyen Sean Bean,Kurt Wimmer,resistance fascism totalitarian regime destroy phasing,107,Action Science Fiction Thriller,6.9,2002
9962,the good girl,Jennifer Aniston Jake Gyllenhaal Zooey Deschanel John C. Reilly Deborah Rush,Miguel Arteta,suicide sex jealousy dream blackmail,93,Drama Comedy Romance,5.8,2002
590,the hours,Nicole Kidman Julianne Moore Meryl Streep Stephen Dillane Miranda Richardson,Stephen Daldry,london suicide gay poetry aids,114,Drama,6.7,2002
4147,road to perdition,Tom Hanks Tyler Hoechlin Jennifer Jason Leigh Liam Aiken Paul Newman,Sam Mendes,based on graphic novel homework shot in the chin soft boiled egg learning to drive,117,Thriller Crime Drama,7.1,2002
818,austin powers in goldmember,Mike Myers BeyoncÃ© Knowles Seth Green Michael York Mindy Sterling,Jay Roach,saving the world submarine brother brother relationship clone spy,94,Science Fiction Comedy Crime Action,5.9,2002
9021,the santa clause 2,Tim Allen Elizabeth Mitchell David Krumholtz Eric Lloyd Spencer Breslin,Michael Lembeck,holiday christmas party home santa claus magic,104,Fantasy Comedy Family,5.4,2002
320,insomnia,Al Pacino Robin Williams Maura Tierney Hilary Swank Martin Donovan,Christopher Nolan,detective confession fbi homicide blackmail,118,Crime Mystery Thriller,6.6,2002
10375,d tox,Sylvester Stallone Courtney B. Vance Tom Berenger Charles S. Dutton Jeffrey Wright,Jim Gillespie,alcoholism serial killer hospital police officer detox,96,Action Thriller,5.8,2002
1430,bowling for columbine,Michael Moore George H. W. Bush George W. Bush Dick Clark Charlton Heston,Michael Moore,usa canada gun homicide to shoot dead,120,Documentary,7.2,2002
1429,25th hour,Edward Norton Philip Seymour Hoffman Barry Pepper Rosario Dawson Anna Paquin,Spike Lee,prison prisoner dream drug dealer nightclub,135,Crime Drama,6.9,2002
7090,ken park,James Ransone Tiffany Limos Maeve Quinlan Amanda Plummer Wade Williams,Larry Clark|Edward Lachman,suicide california sex infidelity home,97,Drama,5.4,2002
10590,we were soldiers,Mel Gibson Greg Kinnear Madeleine Stowe Sam Elliott Chris Klein,Randall Wallace,vietnam veteran missile vietnam war army major,138,Action History War,6.5,2002
1360,frida,Salma Hayek Alfred Molina MÃ­a Maestro Patricia Reyes SpÃ­ndola Diego Luna,Julie Taymor,painter love of one's life disabled woman director,123,Drama Romance,7.3,2002
11892,murder by numbers,Sandra Bullock Ben Chaplin Ryan Gosling Michael Pitt Agnes Bruckner,Barbet Schroeder,detective secret fbi homicide evidence,120,Crime Drama Thriller,6.1,2002
2757,adaptation ,Nicolas Cage Meryl Streep Chris Cooper Tilda Swinton Cara Seymour,Spike Jonze,alligator marriage crisis writer's block orchid,114,Comedy Crime Drama,7.2,2002
11529,sweet home alabama,Reese Witherspoon Josh Lucas Patrick Dempsey Candice Bergen Rhona Mitra,Andy Tennant,new york marriage proposal alabama career woman fashion designer,108,Comedy Romance,6.0,2002
10611,barbershop,Ice Cube Anthony Anderson Cedric the Entertainer Sean Patrick Thomas Eve,Tim Story,hairdresser shop neighbor debt meeting,102,Comedy Drama,6.2,2002
4911,dark blue,Kurt Russell Scott Speedman Michael Michele Brendan Gleeson Ving Rhames,Ron Shelton,corruption police brutality riot ghetto street war,118,Action Crime Drama Thriller,6.7,2002
2135,the time machine,Guy Pearce Samantha Mumba Phyllida Law Laura Kirk Mark Addy,Simon Wells,future time machine,96,Science Fiction Adventure Action,5.6,2002
15070,undisputed,Wesley Snipes Ving Rhames Peter Falk Michael Rooker Jon Seda,Walter Hill,sport,96,Action Adventure Drama Thriller,6.3,2002
12100,windtalkers,Nicolas Cage Adam Beach Peter Stormare Noah Emmerich Mark Ruffalo,John Woo,japan world war ii radio transmission marine corps us army,134,Drama Action History War,5.9,2002
8470,john q,Denzel Washington Robert Duvall Anne Heche Kimberly Elise Daniel E. Smith,Nick Cassavetes,father-son relationship chicago heart attack kidnapper heart disease,116,Drama Thriller Crime,7.1,2002
2251,unfaithful,Richard Gere Diane Lane Olivier Martinez Erik Per Sullivan Zeljko Ivanek,Adrian Lyne,adultery eroticism literature lover,124,Drama,6.4,2002
8051,punch drunk love,Adam Sandler Emily Watson Philip Seymour Hoffman Luis GuzmÃ¡n Mary Lynn Rajskub,Paul Thomas Anderson,shyness brother sister relationship business man,95,Comedy Drama Romance,6.9,2002
8665,k 19 the widowmaker,Harrison Ford Liam Neeson Peter Sarsgaard Joss Ackland John Shrapnel,Kathryn Bigelow,submarine union of soviet socialist republics core melt north atlantic nuclear,138,Thriller Drama History,6.0,2002
1957,enough,Jennifer Lopez Billy Campbell Tessa Allen Juliette Lewis Dan Futterman,Michael Apted,waitress violent husband seattle self-defense violence against women,114,Action Drama Thriller,6.3,2002
6020,sorority boys,Barry Watson Michael Rosenbaum Harland Williams Melissa Sagemiller Tony Denman,Wallace Wolodarsky,t shirt drag yearbook roofie,93,Comedy,5.4,2002
20312,interstate 60,James Marsden Gary Oldman Amy Smart Christopher Lloyd Chris Cooper,Bob Gale,motel highway road trip surrealism lawyer,116,Adventure Comedy Drama Fantasy Mystery,6.7,2002
1574,chicago,Catherine Zeta-Jones RenÃ©e Zellweger Queen Latifah Richard Gere Christine Baranski,Rob Marshall,based on stage musical prison matron jazz age nude man murdered,113,Action Comedy Crime Drama Music,6.5,2002
9357,one hour photo,Robin Williams Connie Nielsen Michael Vartan Erin Daniels Eriq La Salle,Mark Romanek,cheating supermarket penalty knife photography,96,Horror Thriller,6.4,2002
9280,femme fatale,Rebecca Romijn Antonio Banderas Peter Coyote Rie Rasmussen Gregg Henry,Brian De Palma,paris france new identity paparazzi cannes,114,Thriller Crime Romance,6.1,2002
13536,city by the sea,Robert De Niro James Franco Frances McDormand Eliza Dushku George Dzundza,Michael Caton-Jones,murder homicide detective,108,Drama Thriller Mystery,5.7,2002
6278,reign of fire,Christian Bale Matthew McConaughey Izabella Scorupco Gerard Butler Alexander Siddig,Rob Bowman,dragon evolution fire chief animated map theatre audience,101,Action Fantasy Science Fiction Thriller,5.9,2002
11560,high crimes,Ashley Judd Morgan Freeman Jim Caviezel Amanda Peet Adam Scott,Carl Franklin,based on novel witness village court love,115,Drama Mystery Thriller Crime,6.0,2002
10592,hart s war,Bruce Willis Colin Farrell Terrence Howard Marcel IureÈ™ Cole Hauser,Gregory Hoblit,black people world war ii prisoner of war prisoner of war camp us army,125,Drama War,5.7,2002
2755,about schmidt,Jack Nicholson Kathy Bates Hope Davis Dermot Mulroney June Squibb,Alexander Payne,channel surfing mullet self narration moral story spiritual journey,125,Drama Comedy,6.7,2002
9266,blue crush,Kate Bosworth Matthew Davis Michelle Rodriguez Sanoe Lake Mika Boorem,John Stockwell,sea surfer hawaii sport job,104,Adventure,5.6,2002
9573,blood work,Clint Eastwood Jeff Daniels Anjelica Huston Wanda De Jesus Tina Lifford,Clint Eastwood,houseboat heart investigation police ex-cop,110,Crime Drama Mystery Thriller,5.7,2002
2103,solaris,George Clooney Natascha McElhone Viola Davis Jeremy Davies Ulrich Tukur,Steven Soderbergh,clone loss of sense of reality hallucination space travel grief,99,Drama Science Fiction Mystery Romance,5.8,2002
9093,the four feathers,Heath Ledger Wes Bentley Kate Hudson Djimon Hounsou Michael Sheen,Shekhar Kapur,islam sex loyalty bravery army,132,War Adventure Drama Romance,6.4,2002
8198,the quiet american,Michael Caine Brendan Fraser Äá»— Thá»‹ Háº£i Yáº¿n Tzi Ma Rade Serbedzija,Phillip Noyce,terror journalist lover (female) saigon indochina,101,Drama Action Thriller Romance,5.6,2002
2637,the mothman prophecies,Richard Gere Laura Linney Will Patton Bob Tracey Debra Messing,Mark Pellington,dream hallucination alien life-form tumor hospital,119,Drama Mystery Thriller Horror,5.9,2002
10712,far from heaven,Julianne Moore Dennis Quaid Dennis Haysbert Patricia Clarkson Viola Davis,Todd Haynes,black people wife husband relationship botanist homosexuality,107,Drama Romance,6.4,2002
14635,the rookie,Dennis Quaid Rachel Griffiths Beth Grant Angus T. Jones Brian Cox,John Lee Hancock,father-son relationship baseball sports team sport life's dream,127,Drama Family,6.0,2002
